atc_code,atc_name,code_length,parent_code,level,length_validation,atc_level1,atc_level2,atc_level3,atc_level4
V10AX02,samarium (153Sm) hydroxyapatite colloid,7,V10AX,5,TRUE,V,V10,V10A,V10AX
V10AX03,dysprosium (165Dy) colloid,7,V10AX,5,TRUE,V,V10,V10A,V10AX
V10AX04,erbium (169Er) citrate colloid,7,V10AX,5,TRUE,V,V10,V10A,V10AX
V10AX05,rhenium (186Re) sulfide colloid,7,V10AX,5,TRUE,V,V10,V10A,V10AX
V10AX06,gold (198Au) colloidal,7,V10AX,5,TRUE,V,V10,V10A,V10AX
V10BX01,strontium (89Sr) chloride,7,V10BX,5,TRUE,V,V10,V10B,V10BX
V10BX02,samarium (153Sm) lexidronam,7,V10BX,5,TRUE,V,V10,V10B,V10BX
V10BX03,rhenium (186Re) etidronic acid,7,V10BX,5,TRUE,V,V10,V10B,V10BX
V10XA01,sodium iodide (131I),7,V10XA,5,TRUE,V,V10,V10X,V10XA
V10XA02,iobenguane (131I),7,V10XA,5,TRUE,V,V10,V10X,V10XA
V10XA03,iodine (131I) omburtamab,7,V10XA,5,TRUE,V,V10,V10X,V10XA
V10XA53,tositumomab/iodine (131I) tositumomab,7,V10XA,5,TRUE,V,V10,V10X,V10XA
V10XX01,sodium phosphate (32P),7,V10XX,5,TRUE,V,V10,V10X,V10XX
V10XX02,ibritumomab tiuxetan (90Y),7,V10XX,5,TRUE,V,V10,V10X,V10XX
V10XX03,radium (223Ra) dichloride,7,V10XX,5,TRUE,V,V10,V10X,V10XX
V10XX04,lutetium (177Lu) oxodotreotide,7,V10XX,5,TRUE,V,V10,V10X,V10XX
V10XX05,lutetium (177Lu) vipivotide tetraxetan,7,V10XX,5,TRUE,V,V10,V10X,V10XX
V03AB01,ipecacuanha,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB02,nalorphine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB03,edetates,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB04,pralidoxime,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB05,prednisolone and promethazine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB06,thiosulfate,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB08,sodium nitrite,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB09,dimercaprol,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB13,obidoxime,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB14,protamine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB15,naloxone,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB16,ethanol,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB17,methylthioninium chloride,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB18,potassium permanganate,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB19,physostigmine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB20,copper sulfate,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB21,potassium iodide,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB22,amyl nitrite,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB23,acetylcysteine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB24,digitalis antitoxin,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB25,flumazenil,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB26,methionine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB27,4-dimethylaminophenol,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB29,cholinesterase,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB31,prussian blue,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB32,glutathione,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB33,hydroxocobalamin,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB34,fomepizole,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB35,sugammadex,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB36,phentolamine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB37,idarucizumab,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB38,andexanet alfa,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AB54,pralidoxime and atropine,7,V03AB,5,TRUE,V,V03,V03A,V03AB
V03AC01,deferoxamine,7,V03AC,5,TRUE,V,V03,V03A,V03AC
V03AC02,deferiprone,7,V03AC,5,TRUE,V,V03,V03A,V03AC
V03AC03,deferasirox,7,V03AC,5,TRUE,V,V03,V03A,V03AC
V03AE01,polystyrene sulfonate,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE02,sevelamer,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE03,lanthanum carbonate,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE04,calcium acetate and magnesium carbonate,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE05,sucroferric oxyhydroxide,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE06,colestilan,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE07,calcium acetate,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE08,ferric citrate,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE09,patiromer calcium,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AE10,sodium zirconium cyclosilicate,7,V03AE,5,TRUE,V,V03,V03A,V03AE
V03AF01,mesna,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF02,dexrazoxane,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF03,calcium folinate,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF04,calcium levofolinate,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF05,amifostine,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF06,sodium folinate,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF07,rasburicase,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF08,palifermin,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF09,glucarpidase,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF10,sodium levofolinate,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF11,arginine and lysine,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AF12,trilaciclib,7,V03AF,5,TRUE,V,V03,V03A,V03AF
V03AG01,sodium cellulose phosphate,7,V03AG,5,TRUE,V,V03,V03A,V03AG
V03AG05,sodium phosphate,7,V03AG,5,TRUE,V,V03,V03A,V03AG
V03AH01,diazoxide,7,V03AH,5,TRUE,V,V03,V03A,V03AH
V03AN01,oxygen,7,V03AN,5,TRUE,V,V03,V03A,V03AN
V03AN02,carbon dioxide,7,V03AN,5,TRUE,V,V03,V03A,V03AN
V03AN03,helium,7,V03AN,5,TRUE,V,V03,V03A,V03AN
V03AN04,nitrogen,7,V03AN,5,TRUE,V,V03,V03A,V03AN
V03AN05,medical air,7,V03AN,5,TRUE,V,V03,V03A,V03AN
V03AX02,nalfurafine,7,V03AX,5,TRUE,V,V03,V03A,V03AX
V03AX03,cobicistat,7,V03AX,5,TRUE,V,V03,V03A,V03AX
V03AX04,difelikefalin,7,V03AX,5,TRUE,V,V03,V03A,V03AX
V03AZ01,ethanol,7,V03AZ,5,TRUE,V,V03,V03A,V03AZ
G01AA01,nystatin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA02,natamycin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA03,amphotericin B,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA04,candicidin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA05,chloramphenicol,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA06,hachimycin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA07,oxytetracycline,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA08,carfecillin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA09,mepartricin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA10,clindamycin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA11,pentamycin,7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AA51,"nystatin, combinations",7,G01AA,5,TRUE,G,G01,G01A,G01AA
G01AB01,acetarsol,7,G01AB,5,TRUE,G,G01,G01A,G01AB
G01AC01,diiodohydroxyquinoline,7,G01AC,5,TRUE,G,G01,G01A,G01AC
G01AC02,clioquinol,7,G01AC,5,TRUE,G,G01,G01A,G01AC
G01AC03,chlorquinaldol,7,G01AC,5,TRUE,G,G01,G01A,G01AC
G01AC05,dequalinium,7,G01AC,5,TRUE,G,G01,G01A,G01AC
G01AC06,broxyquinoline,7,G01AC,5,TRUE,G,G01,G01A,G01AC
G01AC30,oxyquinoline,7,G01AC,5,TRUE,G,G01,G01A,G01AC
G01AD01,lactic acid,7,G01AD,5,TRUE,G,G01,G01A,G01AD
G01AD02,acetic acid,7,G01AD,5,TRUE,G,G01,G01A,G01AD
G01AD03,ascorbic acid,7,G01AD,5,TRUE,G,G01,G01A,G01AD
G01AE01,sulfatolamide,7,G01AE,5,TRUE,G,G01,G01A,G01AE
G01AE10,combinations of sulfonamides,7,G01AE,5,TRUE,G,G01,G01A,G01AE
G01AF01,metronidazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF02,clotrimazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF04,miconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF05,econazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF06,ornidazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF07,isoconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF08,tioconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF11,ketoconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF12,fenticonazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF13,azanidazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF14,propenidazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF15,butoconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF16,omoconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF17,oxiconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF18,flutrimazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF19,sertaconazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF20,combinations of imidazole derivatives,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF21,tinidazole,7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AF55,"econazole, combinations",7,G01AF,5,TRUE,G,G01,G01A,G01AF
G01AG02,terconazole,7,G01AG,5,TRUE,G,G01,G01A,G01AG
G01AX01,clodantoin,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX02,inosine,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX03,policresulen,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX05,nifuratel,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX06,furazolidone,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX09,methylrosaniline,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX11,povidone-iodine,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX12,ciclopirox,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX13,protiofate,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX14,lactobacillus,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX15,copper usnate,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX16,hexetidine,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX17,dapivirine,7,G01AX,5,TRUE,G,G01,G01A,G01AX
G01AX66,"octenidine, combinations",7,G01AX,5,TRUE,G,G01,G01A,G01AX
G02AB01,methylergometrine,7,G02AB,5,TRUE,G,G02,G02A,G02AB
G02AB02,Ergot alkaloids,7,G02AB,5,TRUE,G,G02,G02A,G02AB
G02AB03,ergometrine,7,G02AB,5,TRUE,G,G02,G02A,G02AB
G02AC01,methylergometrine and oxytocin,7,G02AC,5,TRUE,G,G02,G02A,G02AC
G02AD01,dinoprost,7,G02AD,5,TRUE,G,G02,G02A,G02AD
G02AD02,dinoprostone,7,G02AD,5,TRUE,G,G02,G02A,G02AD
G02AD03,gemeprost,7,G02AD,5,TRUE,G,G02,G02A,G02AD
G02AD04,carboprost,7,G02AD,5,TRUE,G,G02,G02A,G02AD
G02AD05,sulprostone,7,G02AD,5,TRUE,G,G02,G02A,G02AD
G02AD06,misoprostol,7,G02AD,5,TRUE,G,G02,G02A,G02AD
G02BA01,plastic IUD,7,G02BA,5,TRUE,G,G02,G02B,G02BA
G02BA02,plastic IUD with copper,7,G02BA,5,TRUE,G,G02,G02B,G02BA
G02BA03,plastic IUD with progestogen,7,G02BA,5,TRUE,G,G02,G02B,G02BA
G02BB01,vaginal ring with progestogen and estrogen,7,G02BB,5,TRUE,G,G02,G02B,G02BB
G02BB02,vaginal ring with progestogen,7,G02BB,5,TRUE,G,G02,G02B,G02BB
G02CA01,ritodrine,7,G02CA,5,TRUE,G,G02,G02C,G02CA
G02CA02,buphenine,7,G02CA,5,TRUE,G,G02,G02C,G02CA
G02CA03,fenoterol,7,G02CA,5,TRUE,G,G02,G02C,G02CA
G02CB01,bromocriptine,7,G02CB,5,TRUE,G,G02,G02C,G02CB
G02CB02,lisuride,7,G02CB,5,TRUE,G,G02,G02C,G02CB
G02CB03,cabergoline,7,G02CB,5,TRUE,G,G02,G02C,G02CB
G02CB04,quinagolide,7,G02CB,5,TRUE,G,G02,G02C,G02CB
G02CB05,metergoline,7,G02CB,5,TRUE,G,G02,G02C,G02CB
G02CB06,terguride,7,G02CB,5,TRUE,G,G02,G02C,G02CB
G02CC01,ibuprofen,7,G02CC,5,TRUE,G,G02,G02C,G02CC
G02CC02,naproxen,7,G02CC,5,TRUE,G,G02,G02C,G02CC
G02CC03,benzydamine,7,G02CC,5,TRUE,G,G02,G02C,G02CC
G02CC04,flunoxaprofen,7,G02CC,5,TRUE,G,G02,G02C,G02CC
G02CX01,atosiban,7,G02CX,5,TRUE,G,G02,G02C,G02CX
G02CX02,flibanserin,7,G02CX,5,TRUE,G,G02,G02C,G02CX
G02CX03,Agni casti fructus,7,G02CX,5,TRUE,G,G02,G02C,G02CX
G02CX04,Cimicifugae rhizoma,7,G02CX,5,TRUE,G,G02,G02C,G02CX
G02CX05,bremelanotide,7,G02CX,5,TRUE,G,G02,G02C,G02CX
G02CX06,fezolinetant,7,G02CX,5,TRUE,G,G02,G02C,G02CX
G04BA01,ammonium chloride,7,G04BA,5,TRUE,G,G04,G04B,G04BA
G04BA03,calcium chloride,7,G04BA,5,TRUE,G,G04,G04B,G04BA
G04BD01,emepronium,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD02,flavoxate,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD03,meladrazine,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD04,oxybutynin,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD05,terodiline,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD06,propiverine,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD07,tolterodine,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD08,solifenacin,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD09,trospium,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD10,darifenacin,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD11,fesoterodine,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD12,mirabegron,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD13,desfesoterodine,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD14,imidafenacin,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BD15,vibegron,7,G04BD,5,TRUE,G,G04,G04B,G04BD
G04BE01,alprostadil,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE02,papaverine,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE03,sildenafil,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE04,yohimbine,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE06,moxisylyte,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE07,apomorphine,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE08,tadalafil,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE09,vardenafil,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE10,avanafil,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE11,udenafil,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE30,combinations,7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BE52,"papaverine, combinations",7,G04BE,5,TRUE,G,G04,G04B,G04BE
G04BX01,magnesium hydroxide,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX03,acetohydroxamic acid,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX06,phenazopyridine,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX10,succinimide,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX11,collagen,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX12,phenyl salicylate,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX13,dimethyl sulfoxide,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX14,dapoxetine,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX15,pentosan polysulfate sodium,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX16,tiopronin,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04BX17,sodium salicylate and methenamine,7,G04BX,5,TRUE,G,G04,G04B,G04BX
G04CA01,alfuzosin,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA02,tamsulosin,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA03,terazosin,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA04,silodosin,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA51,alfuzosin and finasteride,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA52,tamsulosin and dutasteride,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA53,tamsulosin and solifenacin,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA54,tamsulosin and tadalafil,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CA55,doxazosin and finasteride,7,G04CA,5,TRUE,G,G04,G04C,G04CA
G04CB01,finasteride,7,G04CB,5,TRUE,G,G04,G04C,G04CB
G04CB02,dutasteride,7,G04CB,5,TRUE,G,G04,G04C,G04CB
G04CB51,finasteride and tadalafil,7,G04CB,5,TRUE,G,G04,G04C,G04CB
G04CX01,Prunus africanae cortex,7,G04CX,5,TRUE,G,G04,G04C,G04CX
G04CX02,Sabalis serrulatae fructus,7,G04CX,5,TRUE,G,G04,G04C,G04CX
G04CX03,mepartricin,7,G04CX,5,TRUE,G,G04,G04C,G04CX
G04CX04,fexapotide,7,G04CX,5,TRUE,G,G04,G04C,G04CX
G03AA01,etynodiol and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA02,quingestanol and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA03,lynestrenol and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA04,megestrol and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA05,norethisterone and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA06,norgestrel and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA07,levonorgestrel and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA08,medroxyprogesterone and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA09,desogestrel and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA10,gestodene and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA11,norgestimate and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA12,drospirenone and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA13,norelgestromin and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA14,nomegestrol and estradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA15,chlormadinone and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA16,dienogest and ethinylestradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA17,medroxyprogesterone and estradiol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AA18,drospirenone and estetrol,7,G03AA,5,TRUE,G,G03,G03A,G03AA
G03AB01,megestrol and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB02,lynestrenol and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB03,levonorgestrel and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB04,norethisterone and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB05,desogestrel and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB06,gestodene and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB07,chlormadinone and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB08,dienogest and estradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AB09,norgestimate and ethinylestradiol,7,G03AB,5,TRUE,G,G03,G03A,G03AB
G03AC01,norethisterone,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC02,lynestrenol,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC03,levonorgestrel,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC04,quingestanol,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC05,megestrol,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC06,medroxyprogesterone,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC07,norgestrienone,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC08,etonogestrel,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC09,desogestrel,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AC10,drospirenone,7,G03AC,5,TRUE,G,G03,G03A,G03AC
G03AD01,levonorgestrel,7,G03AD,5,TRUE,G,G03,G03A,G03AD
G03AD02,ulipristal,7,G03AD,5,TRUE,G,G03,G03A,G03AD
G03BA01,fluoxymesterone,7,G03BA,5,TRUE,G,G03,G03B,G03BA
G03BA02,methyltestosterone,7,G03BA,5,TRUE,G,G03,G03B,G03BA
G03BA03,testosterone,7,G03BA,5,TRUE,G,G03,G03B,G03BA
G03BB01,mesterolone,7,G03BB,5,TRUE,G,G03,G03B,G03BB
G03BB02,androstanolone,7,G03BB,5,TRUE,G,G03,G03B,G03BB
G03CA01,ethinylestradiol,7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CA03,estradiol,7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CA04,estriol,7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CA06,chlorotrianisene,7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CA07,estrone,7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CA09,promestriene,7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CA53,"estradiol, combinations",7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CA57,conjugated estrogens,7,G03CA,5,TRUE,G,G03,G03C,G03CA
G03CB01,dienestrol,7,G03CB,5,TRUE,G,G03,G03C,G03CB
G03CB02,diethylstilbestrol,7,G03CB,5,TRUE,G,G03,G03C,G03CB
G03CB03,methallenestril,7,G03CB,5,TRUE,G,G03,G03C,G03CB
G03CB04,moxestrol,7,G03CB,5,TRUE,G,G03,G03C,G03CB
G03CC02,dienestrol,7,G03CC,5,TRUE,G,G03,G03C,G03CC
G03CC03,methallenestril,7,G03CC,5,TRUE,G,G03,G03C,G03CC
G03CC04,estrone,7,G03CC,5,TRUE,G,G03,G03C,G03CC
G03CC05,diethylstilbestrol,7,G03CC,5,TRUE,G,G03,G03C,G03CC
G03CC06,estriol,7,G03CC,5,TRUE,G,G03,G03C,G03CC
G03CC07,conjugated estrogens and bazedoxifene,7,G03CC,5,TRUE,G,G03,G03C,G03CC
G03CX01,tibolone,7,G03CX,5,TRUE,G,G03,G03C,G03CX
G03DA01,gestonorone,7,G03DA,5,TRUE,G,G03,G03D,G03DA
G03DA02,medroxyprogesterone,7,G03DA,5,TRUE,G,G03,G03D,G03DA
G03DA03,hydroxyprogesterone,7,G03DA,5,TRUE,G,G03,G03D,G03DA
G03DA04,progesterone,7,G03DA,5,TRUE,G,G03,G03D,G03DA
G03DB01,dydrogesterone,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DB02,megestrol,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DB03,medrogestone,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DB04,nomegestrol,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DB05,demegestone,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DB06,chlormadinone,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DB07,promegestone,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DB08,dienogest,7,G03DB,5,TRUE,G,G03,G03D,G03DB
G03DC01,allylestrenol,7,G03DC,5,TRUE,G,G03,G03D,G03DC
G03DC02,norethisterone,7,G03DC,5,TRUE,G,G03,G03D,G03DC
G03DC03,lynestrenol,7,G03DC,5,TRUE,G,G03,G03D,G03DC
G03DC04,ethisterone,7,G03DC,5,TRUE,G,G03,G03D,G03DC
G03DC06,etynodiol,7,G03DC,5,TRUE,G,G03,G03D,G03DC
G03DC31,methylestrenolone,7,G03DC,5,TRUE,G,G03,G03D,G03DC
G03EA01,methyltestosterone and estrogen,7,G03EA,5,TRUE,G,G03,G03E,G03EA
G03EA02,testosterone and estrogen,7,G03EA,5,TRUE,G,G03,G03E,G03EA
G03EA03,prasterone and estrogen,7,G03EA,5,TRUE,G,G03,G03E,G03EA
G03EK01,methyltestosterone,7,G03EK,5,TRUE,G,G03,G03E,G03EK
G03FA01,norethisterone and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA02,hydroxyprogesterone and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA03,ethisterone and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA04,progesterone and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA05,methylnortestosterone and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA06,etynodiol and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA07,lynestrenol and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA08,megestrol and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
G03FA09,noretynodrel and estrogen,7,G03FA,5,TRUE,G,G03,G03F,G03FA
